QueryId,DocumentId,Rank,Score
322,APW19981204.0753,601,6.611076
322,XIE19990604.0118,602,6.604102
322,XIE19990206.0143,603,6.602518
322,XIE19970731.0010,604,6.602518
322,XIE19970731.0216,605,6.602518
322,XIE20000501.0118,606,6.6024237
322,XIE19991029.0223,607,6.600665
322,XIE20000410.0244,608,6.594943
322,XIE19980922.0235,609,6.59308
322,XIE19990120.0126,610,6.59308
322,XIE19990807.0150,611,6.585369
322,XIE19971006.0041,612,6.5817156
322,XIE20000411.0234,613,6.5817156
322,XIE19960720.0054,614,6.5792704
322,XIE19960615.0156,615,6.5792704
322,XIE19960310.0138,616,6.5762835
322,APW19980625.1481,617,6.574941
322,XIE20000413.0080,618,6.5730205
322,APW20000912.0170,619,6.566499
322,XIE19991123.0167,620,6.566393
322,XIE19991118.0279,621,6.566393
322,XIE19980123.0079,622,6.561636
322,XIE19980429.0025,623,6.5552206
322,APW19990115.0002,624,6.553422
322,XIE19991127.0021,625,6.5507364
322,XIE19990524.0128,626,6.550129
322,XIE19980917.0253,627,6.547947
322,XIE19991123.0180,628,6.5469894
322,NYT19990107.0010,629,6.5438337
322,NYT19981026.0465,630,6.5438337
322,NYT19990209.0001,631,6.5438337
322,APW19980902.0347,632,6.5386696
322,NYT20000725.0346,633,6.537309
322,NYT19990810.0196,634,6.5370574
322,NYT19990811.0260,635,6.5370574
322,NYT19990605.0272,636,6.5370574
322,NYT19991105.0074,637,6.5370574
322,APW19991101.0038,638,6.5361056
322,NYT19990526.0273,639,6.5361056
322,XIE19960621.0167,640,6.5361056
322,XIE19991019.0047,641,6.5360694
322,XIE19980602.0086,642,6.5327215
322,XIE19960924.0027,643,6.5327215
322,XIE19990628.0047,644,6.5327215
322,XIE19980807.0210,645,6.5323563
322,XIE19991113.0111,646,6.5323563
322,XIE20000302.0326,647,6.5323563
322,APW20000629.0204,648,6.5292087
322,APW20000125.0178,649,6.5292087
322,NYT20000831.0114,650,6.522337
322,APW19990701.0047,651,6.520208
322,NYT19981223.0382,652,6.5197153
322,XIE19980305.0038,653,6.519335
322,XIE19960820.0005,654,6.519335
322,XIE19991222.0280,655,6.5184994
322,XIE19980311.0294,656,6.518385
322,XIE19990626.0082,657,6.5166874
322,XIE19970827.0090,658,6.5163264
322,APW20000116.0049,659,6.5141635
322,NYT19990430.0172,660,6.512906
322,XIE19970118.0182,661,6.5127745
322,XIE19990318.0095,662,6.512615
322,NYT20000209.0434,663,6.512006
322,APW19990916.0028,664,6.5093875
322,APW19980902.0219,665,6.508886
322,XIE19970508.0321,666,6.5082984
322,XIE20000322.0264,667,6.5082984
322,XIE20000405.0356,668,6.5082984
322,XIE19960630.0062,669,6.507112
322,XIE19980116.0224,670,6.5066714
322,XIE20000612.0106,671,6.5060034
322,XIE20000612.0409,672,6.5060034
322,NYT19990306.0051,673,6.502445
322,NYT19990308.0104,674,6.502445
322,XIE19970425.0297,675,6.5005374
322,XIE19971217.0260,676,6.5005374
322,XIE20000701.0216,677,6.5005374
322,XIE20000609.0309,678,6.498493
322,XIE19980602.0275,679,6.4967213
322,XIE19980831.0174,680,6.4967213
322,NYT19980722.0001,681,6.49627
322,NYT19990319.0003,682,6.49627
322,NYT19980703.0211,683,6.49627
322,NYT19990924.0074,684,6.49627
322,NYT19990924.0077,685,6.49627
322,NYT20000314.0012,686,6.49627
322,XIE19980930.0179,687,6.491075
322,XIE19991102.0101,688,6.489845
322,XIE19970501.0111,689,6.487678
322,NYT19990616.0300,690,6.47995
322,XIE19991022.0239,691,6.4761343
322,NYT19981112.0216,692,6.471487
322,XIE19961126.0004,693,6.471282
322,APW19980907.0652,694,6.4707084
322,XIE19980323.0060,695,6.469028
322,XIE19990120.0181,696,6.469028
322,XIE19960508.0091,697,6.467166
322,XIE19970908.0060,698,6.467166
322,XIE19970513.0113,699,6.4666443
322,APW19991015.0320,700,6.4655104
322,APW19990302.0132,701,6.464061
322,APW19980705.0783,702,6.4639874
322,NYT19990526.0146,703,6.4639874
322,NYT19990526.0238,704,6.4639874
322,NYT20000721.0240,705,6.4639874
322,XIE19981002.0211,706,6.4615226
322,APW20000116.0077,707,6.4575477
322,XIE19991110.0100,708,6.454384
322,NYT20000717.0386,709,6.4540462
322,XIE20000201.0207,710,6.4520903
322,XIE19990917.0112,711,6.4520903
322,XIE19960805.0107,712,6.4464216
322,APW20000216.0318,713,6.4451246
322,APW20000216.0032,714,6.4451246
322,XIE19980427.0171,715,6.444009
322,NYT19991126.0020,716,6.4434023
322,XIE19960418.0219,717,6.440445
322,APW20000513.0013,718,6.438908
322,NYT19990608.0136,719,6.438908
322,NYT19990608.0156,720,6.438908
322,NYT19990411.0061,721,6.438908
322,NYT20000114.0169,722,6.438908
322,NYT20000114.0178,723,6.438908
322,NYT20000114.0190,724,6.438908
322,NYT20000114.0217,725,6.438908
322,NYT20000327.0136,726,6.438908
322,XIE19990525.0112,727,6.438908
322,XIE19990805.0120,728,6.437356
322,NYT20000831.0189,729,6.436292
322,XIE19971029.0269,730,6.4356437
322,XIE19970304.0312,731,6.433669
322,XIE19990530.0110,732,6.433669
322,XIE19970625.0138,733,6.4322124
322,XIE19990623.0259,734,6.428711
322,NYT20000422.0078,735,6.428667
322,NYT19990911.0027,736,6.4281397
322,XIE19970306.0253,737,6.4278007
322,NYT19980825.0249,738,6.4173126
322,APW19981202.0953,739,6.413358
322,XIE19980221.0065,740,6.413358
322,APW19980612.1040,741,6.412734
322,XIE19980119.0086,742,6.411646
322,NYT20000706.0244,743,6.4112225
322,APW19980723.0488,744,6.4093604
322,XIE20000320.0166,745,6.4093604
322,APW20000913.0201,746,6.406642
322,XIE19980415.0004,747,6.406642
322,NYT19980613.0044,748,6.4058547
322,NYT19980613.0046,749,6.4058547
322,NYT19981105.0290,750,6.401977
322,XIE19990512.0061,751,6.399329
322,XIE19970903.0258,752,6.399329
322,XIE19980416.0248,753,6.398017
322,APW19981109.1012,754,6.3942556
322,XIE19990717.0140,755,6.392806
322,APW20000309.0153,756,6.385853
322,APW20000310.0095,757,6.385853
322,NYT20000203.0242,758,6.383153
322,NYT20000217.0232,759,6.383153
322,XIE19970108.0251,760,6.381135
322,XIE19961019.0052,761,6.3762293
322,XIE19960816.0155,762,6.3762293
322,XIE19971223.0049,763,6.3734126
322,NYT19991116.0111,764,6.3729625
322,XIE19990910.0216,765,6.3728347
322,XIE19980314.0004,766,6.372136
322,APW19990419.0030,767,6.370353
322,XIE19990313.0014,768,6.369106
322,NYT19990610.0107,769,6.3655977
322,APW19980614.0409,770,6.364868
322,APW20000530.0025,771,6.364183
322,XIE19990512.0206,772,6.3607364
322,APW19981119.0481,773,6.351953
322,NYT19981228.0162,774,6.3513293
322,NYT19981228.0218,775,6.3513293
322,NYT19990220.0211,776,6.3513293
322,NYT19980810.0148,777,6.3513293
322,NYT19980810.0154,778,6.3513293
322,NYT19980810.0166,779,6.3513293
322,NYT19980810.0190,780,6.3513293
322,NYT19980810.0196,781,6.3513293
322,NYT20000603.0013,782,6.3513293
322,NYT20000122.0036,783,6.3513293
322,NYT19990927.0024,784,6.3513293
322,XIE19960312.0184,785,6.3465786
322,NYT20000608.0210,786,6.345922
322,APW19980723.0137,787,6.344522
322,APW19980723.0177,788,6.344522
322,XIE19980122.0059,789,6.344522
322,XIE19991109.0298,790,6.344522
322,XIE19980609.0037,791,6.34371
322,XIE19960914.0168,792,6.34371
322,APW19980616.1632,793,6.343406
322,XIE19971028.0272,794,6.343406
322,XIE19980618.0260,795,6.343406
322,XIE20000901.0247,796,6.343406
322,XIE19980930.0261,797,6.3417373
322,XIE19991208.0162,798,6.3398066
322,XIE20000524.0313,799,6.3398066
322,APW19980706.0303,800,6.339546
322,XIE19970411.0167,801,6.326135
322,XIE19970219.0075,802,6.326135
322,XIE19990411.0087,803,6.326135
322,XIE19991020.0124,804,6.326135
322,XIE20000826.0156,805,6.326135
322,XIE20000826.0251,806,6.326135
322,NYT19981211.0140,807,6.324567
322,NYT20000204.0122,808,6.324567
322,NYT19990512.0474,809,6.3201494
322,APW19980615.0146,810,6.318855
322,XIE19960122.0188,811,6.318855
322,XIE19991113.0043,812,6.318855
322,XIE20000605.0224,813,6.318855
322,XIE20000313.0269,814,6.316835
322,APW19981130.0940,815,6.3140335
322,NYT20000327.0213,816,6.311353
322,XIE19981104.0022,817,6.3094788
322,XIE20000915.0090,818,6.3094788
322,NYT19980805.0213,819,6.3089476
322,NYT20000323.0197,820,6.3066
322,APW19990727.0087,821,6.3053703
322,APW19990727.0266,822,6.3053703
322,XIE19990603.0121,823,6.304345
322,XIE19990427.0202,824,6.304345
322,XIE19990507.0164,825,6.304098
322,XIE19991201.0322,826,6.304098
322,XIE19990528.0098,827,6.3036127
322,XIE19980908.0014,828,6.302024
322,APW19991029.0272,829,6.296221
322,NYT19980804.0124,830,6.2958465
322,XIE19970731.0052,831,6.2949347
322,XIE19990617.0201,832,6.2936435
322,NYT19991210.0223,833,6.2932577
322,NYT19990228.0214,834,6.2917795
322,NYT20000202.0073,835,6.2917795
322,NYT19991112.0049,836,6.2917795
322,NYT20000823.0024,837,6.2917795
322,NYT20000120.0030,838,6.2917795
322,APW19981215.0014,839,6.2907476
322,APW19981215.0016,840,6.2907476
322,APW19981216.0315,841,6.2907476
322,XIE19960523.0013,842,6.2900767
322,NYT19981208.0321,843,6.289547
322,APW20000125.0167,844,6.289446
322,APW19980614.0359,845,6.286405
322,XIE19960331.0160,846,6.2849193
322,APW19981208.0829,847,6.28436
322,APW19981208.1287,848,6.28436
322,APW19980910.1125,849,6.28436
322,XIE19970424.0263,850,6.278797
322,XIE19980505.0053,851,6.278797
322,XIE19990623.0123,852,6.278797
322,XIE20000222.0226,853,6.278797
322,XIE19960707.0101,854,6.2762733
322,XIE20000803.0054,855,6.275543
322,XIE19971120.0260,856,6.271745
322,XIE20000810.0072,857,6.271745
322,XIE19991218.0014,858,6.262987
322,XIE19980603.0240,859,6.262514
322,XIE19990223.0275,860,6.2619867
322,NYT20000622.0010,861,6.2605762
322,NYT20000825.0201,862,6.2605762
322,NYT19990818.0126,863,6.2564244
322,NYT19990818.0187,864,6.2564244
322,NYT19990509.0037,865,6.2564244
322,NYT19981102.0127,866,6.2564244
322,NYT19981102.0129,867,6.2564244
322,NYT19981102.0151,868,6.2564244
322,NYT19981102.0182,869,6.2564244
322,NYT20000621.0277,870,6.2564244
322,APW19980719.0581,871,6.2530155
322,XIE19990822.0084,872,6.250898
322,XIE19990823.0009,873,6.250898
322,XIE19960728.0196,874,6.2506247
322,XIE19970501.0107,875,6.2506247
322,NYT20000317.0252,876,6.250379
322,XIE19961129.0057,877,6.2496886
322,XIE20000913.0327,878,6.2496886
322,APW19980619.0706,879,6.247991
322,XIE20000626.0083,880,6.2418056
322,NYT19980601.0417,881,6.239579
322,XIE19990407.0312,882,6.2388835
322,NYT20000409.0229,883,6.238841
322,APW19981202.1209,884,6.2387404
322,NYT20000114.0275,885,6.238479
322,XIE19990528.0258,886,6.2371635
322,APW19980717.1047,887,6.234432
322,NYT20000814.0412,888,6.232843
322,NYT19990922.0043,889,6.232843
322,APW19981116.1179,890,6.23164
322,XIE19971101.0090,891,6.230644
322,XIE19970827.0198,892,6.230644
322,XIE19991216.0116,893,6.230644
322,APW19980727.1110,894,6.227703
322,APW19981108.0803,895,6.2225018
322,NYT20000706.0077,896,6.220596
322,NYT20000727.0072,897,6.220596
322,NYT19981203.0453,898,6.2191935
322,XIE19990622.0227,899,6.219192
322,XIE19970817.0134,900,6.2153387
322,XIE20000816.0013,901,6.2116585
322,XIE19980902.0044,902,6.207315
322,APW19981022.0630,903,6.206375
322,XIE19970918.0258,904,6.206375
322,NYT19980716.0008,905,6.205657
322,NYT20000404.0031,906,6.205657
322,NYT19980706.0362,907,6.202381
322,XIE19961118.0080,908,6.200845
322,NYT20000705.0171,909,6.1961412
322,XIE19980426.0040,910,6.193229
322,XIE19971217.0069,911,6.1913447
322,XIE19980108.0346,912,6.1913447
322,XIE19970206.0151,913,6.1913447
322,XIE19990611.0117,914,6.1899023
322,XIE20000529.0062,915,6.1899023
322,XIE20000304.0142,916,6.188178
322,APW19981205.0782,917,6.1859236
322,XIE19991104.0299,918,6.1852813
322,APW19991015.0269,919,6.180832
322,XIE19960202.0260,920,6.1777086
322,NYT19981202.0380,921,6.1766143
322,NYT19981202.0383,922,6.1766143
322,APW19981107.0700,923,6.1761255
322,XIE19960627.0057,924,6.172521
322,XIE19970925.0273,925,6.172521
322,XIE20000824.0184,926,6.172521
322,XIE19990330.0239,927,6.1710815
322,XIE19991022.0197,928,6.1710815
322,XIE19990428.0163,929,6.168643
322,XIE19960301.0009,930,6.1674576
322,NYT19990528.0394,931,6.153135
322,NYT19980623.0346,932,6.152602
322,NYT19990916.0253,933,6.1522956
322,NYT20000808.0245,934,6.150423
322,NYT19990816.0349,935,6.147547
322,NYT19990816.0356,936,6.147547
322,XIE19971204.0088,937,6.147516
322,XIE19981009.0324,938,6.147516
322,APW20000216.0101,939,6.146528
322,XIE19980721.0185,940,6.1464243
322,NYT19990617.0293,941,6.1453133
322,NYT20000509.0025,942,6.1449604
322,NYT20000712.0457,943,6.1449604
322,NYT20000803.0012,944,6.1449604
322,XIE19990118.0080,945,6.143377
322,APW19981007.0890,946,6.1406093
322,XIE20000414.0294,947,6.1406093
322,XIE20000620.0018,948,6.1406093
322,XIE19970910.0111,949,6.1398354
322,XIE19980409.0224,950,6.1398354
322,XIE19970723.0097,951,6.1398354
322,APW19980916.0059,952,6.1365585
322,NYT20000924.0069,953,6.1251087
322,XIE19980211.0110,954,6.122862
322,XIE19960606.0043,955,6.122862
322,XIE20000911.0269,956,6.122862
322,APW19981207.0468,957,6.1224527
322,XIE19970311.0302,958,6.1224527
322,XIE19960315.0253,959,6.1224527
322,APW19980616.1067,960,6.1203337
322,APW20000108.0107,961,6.1153994
322,XIE19990209.0095,962,6.115138
322,NYT19980802.0071,963,6.1149
322,APW19991024.0064,964,6.1130576
322,XIE19970330.0138,965,6.1130576
322,XIE19960827.0094,966,6.1130576
322,XIE19970112.0078,967,6.111599
322,XIE19980227.0071,968,6.111599
322,XIE20000811.0139,969,6.111599
322,NYT19990629.0126,970,6.1096516
322,XIE19960214.0108,971,6.1093054
322,NYT20000725.0085,972,6.106683
322,NYT19990210.0033,973,6.105444
322,XIE19980610.0182,974,6.1004806
322,APW20000719.0114,975,6.1001472
322,APW19980910.0688,976,6.0996284
322,APW20000728.0039,977,6.0987844
322,XIE19970520.0007,978,6.0980606
322,XIE20000814.0024,979,6.0980606
322,XIE19991210.0066,980,6.09702
322,XIE20000516.0070,981,6.09702
322,XIE19970803.0058,982,6.0964193
322,XIE20000805.0048,983,6.0964193
322,NYT19980614.0110,984,6.096301
322,XIE19970628.0059,985,6.0949187
322,APW20000323.0238,986,6.092634
322,APW20000929.0157,987,6.085207
322,APW20000930.0056,988,6.085207
322,NYT19990205.0451,989,6.0841885
322,XIE19990422.0105,990,6.0818872
322,XIE19980227.0171,991,6.0812087
322,XIE19991021.0201,992,6.0812087
322,XIE19991102.0262,993,6.0812087
322,XIE19971108.0229,994,6.08025
322,XIE19961121.0214,995,6.08025
322,XIE19960726.0242,996,6.08025
322,XIE19991110.0287,997,6.08025
322,XIE20000706.0188,998,6.08025
322,APW19980910.0738,999,6.080011
322,APW19980717.0728,1000,6.078088
325,APW19981202.0054,1,18.185486
325,APW20000331.0161,2,15.163641
325,XIE19991205.0097,3,15.021263
325,NYT20000324.0396,4,13.6906
325,APW19980817.0700,5,13.575039
325,APW19980817.0706,6,13.575039
325,APW19980817.0713,7,13.575039
325,APW19980817.0789,8,13.575039
325,APW19980817.0964,9,13.575039
325,APW19980817.0966,10,13.575039
325,NYT20000621.0422,11,12.6821575
325,NYT19990825.0076,12,12.180265
325,NYT19990916.0087,13,11.732569
325,NYT20000920.0175,14,11.139917
325,APW20000603.0094,15,10.214256
325,APW19980601.1064,16,9.681808
325,NYT19991101.0176,17,9.681808
325,NYT19991101.0177,18,9.681808
325,NYT19991101.0178,19,9.681808
325,NYT19991101.0179,20,9.681808
325,NYT19991101.0180,21,9.681808
325,NYT19991101.0181,22,9.681808
325,NYT19991101.0182,23,9.681808
325,NYT19991101.0184,24,9.681808
325,NYT19991028.0136,25,9.681808
325,NYT19991028.0137,26,9.681808
325,NYT19991028.0138,27,9.681808
325,NYT19991028.0139,28,9.681808
325,XIE19990805.0125,29,9.681808
325,NYT20000717.0171,30,9.318511
325,APW20000906.0042,31,9.194609
325,NYT19990825.0092,32,8.947195
325,NYT19990825.0095,33,8.947195
325,NYT19990825.0101,34,8.947195
325,NYT19990825.0109,35,8.947195
325,NYT19991215.0071,36,8.947195
325,NYT20000330.0107,37,8.947195
325,NYT20000728.0080,38,8.8766
325,NYT19980807.0218,39,8.565241
325,NYT20000719.0166,40,8.271037
325,NYT19990103.0065,41,7.710438
325,NYT19990723.0098,42,7.710438
325,NYT19990723.0113,43,7.710438
325,NYT19990723.0142,44,7.710438
325,NYT19991209.0141,45,7.710438
325,NYT19990829.0004,46,7.4635677
325,NYT20000406.0281,47,7.3014574
325,APW19990825.0154,48,7.2729263
325,NYT19990906.0124,49,7.2729263
325,NYT19990908.0169,50,7.2729263
325,NYT19990625.0203,51,7.2729263
325,NYT19990625.0211,52,7.2729263
325,NYT19990625.0212,53,7.2729263
325,NYT19990625.0243,54,7.2729263
325,NYT19990312.0119,55,7.2729263
325,NYT19990312.0120,56,7.2729263
325,NYT19990312.0146,57,7.2729263
325,NYT19990728.0158,58,7.2729263
325,NYT19990728.0165,59,7.2729263
325,NYT19981112.0100,60,7.2729263
325,NYT19990121.0290,61,7.2729263
325,NYT19990408.0082,62,7.2729263
325,NYT19990408.0087,63,7.2729263
325,NYT19990408.0124,64,7.2729263
325,NYT19990408.0128,65,7.2729263
325,NYT20000224.0277,66,7.2729263
325,NYT20000519.0090,67,7.2729263
325,NYT20000519.0102,68,7.2729263
325,NYT20000724.0123,69,7.2729263
325,NYT20000726.0357,70,7.2729263
325,NYT20000913.0092,71,7.2729263
325,NYT20000914.0055,72,7.1070375
325,NYT20000914.0056,73,7.1070375
325,NYT20000227.0025,74,7.0190563
325,NYT19991101.0020,75,7.0190563
325,NYT19980724.0283,76,6.8157578
325,XIE20000521.0083,77,6.79607
325,XIE20000330.0216,78,6.743358
325,XIE19991030.0174,79,6.628933
325,XIE20000413.0216,80,6.6242847
325,XIE19991105.0220,81,6.6005316
325,XIE19961108.0225,82,6.5833855
325,APW19990110.0071,83,6.513171
325,XIE20000427.0216,84,6.513171
325,XIE20000412.0229,85,6.513171
325,APW19980706.0030,86,6.5026684
325,APW19980706.0560,87,6.5026684
325,XIE19991104.0224,88,6.495396
325,XIE20000324.0018,89,6.495396
325,XIE20000414.0116,90,6.4748
325,XIE20000323.0271,91,6.472273
325,XIE19991228.0065,92,6.466995
325,XIE20000325.0055,93,6.465903
325,APW20000129.0043,94,6.4581075
325,XIE19971228.0067,95,6.443352
325,XIE19991101.0028,96,6.443352
325,XIE20000324.0016,97,6.443352
325,XIE19991105.0189,98,6.433358
325,XIE20000323.0080,99,6.433358
325,XIE20000420.0098,100,6.425942
325,XIE20000318.0033,101,6.413022
325,NYT19991031.0191,102,6.403448
325,XIE20000320.0324,103,6.3932176
325,APW19990112.0275,104,6.388327
325,APW20000129.0231,105,6.382223
325,XIE19991228.0068,106,6.379635
325,XIE19991112.0285,107,6.379635
325,XIE20000320.0040,108,6.379635
325,APW20000428.0135,109,6.353476
325,NYT19990312.0122,110,6.3435254
325,XIE19991025.0229,111,6.338736
325,XIE20000329.0150,112,6.338736
325,XIE20000622.0062,113,6.338736
325,XIE19991028.0112,114,6.337058
325,XIE20000816.0098,115,6.321971
325,APW20000328.0262,116,6.303914
325,XIE19990809.0145,117,6.299822
325,XIE20000323.0192,118,6.299822
325,XIE20000429.0147,119,6.299822
325,XIE20000510.0174,120,6.299822
325,XIE19991030.0148,121,6.2861986
325,XIE20000330.0046,122,6.279485
325,XIE20000212.0070,123,6.279485
325,XIE20000411.0220,124,6.275201
325,XIE19961001.0239,125,6.2547903
325,XIE19991228.0067,126,6.2547903
325,XIE19990809.0192,127,6.2547903
325,XIE19990818.0174,128,6.2547903
325,APW19980612.0826,129,6.2301507
325,XIE19991015.0561,130,6.211149
325,APW19990111.0137,131,6.2051916
325,XIE20000814.0139,132,6.2051916
325,XIE19991207.0166,133,6.1969314
325,XIE19991228.0240,134,6.1969314
325,XIE20000417.0160,135,6.1969314
325,XIE20000319.0090,136,6.1969314
325,XIE20000320.0142,137,6.1969314
325,APW19990104.0211,138,6.1941824
325,XIE19960322.0238,139,6.1929483
325,XIE19991111.0241,140,6.1929483
325,XIE20000323.0033,141,6.1929483
325,XIE19991112.0136,142,6.192801
325,NYT20000118.0152,143,6.1925473
325,XIE19991030.0086,144,6.1731067
325,XIE19991030.0098,145,6.164817
325,XIE19991030.0097,146,6.142668
325,APW20000427.0091,147,6.115035
325,XIE19990107.0028,148,6.1102505
325,NYT19991215.0139,149,6.1042013
325,XIE19991223.0315,150,6.1000366
325,NYT20000401.0111,151,6.083518
325,APW20000129.0044,152,6.075808
325,APW19991013.0066,153,6.075808
325,APW19990108.0285,154,6.075808
325,XIE19980730.0011,155,6.0727553
325,XIE19991226.0064,156,6.0727553
325,XIE20000914.0188,157,6.0727553
325,APW19980910.0644,158,6.064904
325,XIE19991210.0025,159,6.064904
325,XIE20000319.0196,160,6.064904
325,XIE20000407.0215,161,6.064904
325,XIE20000510.0170,162,6.064904
325,APW20000508.0190,163,6.059264
325,XIE19991228.0239,164,6.059264
325,XIE20000106.0100,165,6.059264
325,XIE20000420.0097,166,6.059264
325,XIE20000420.0101,167,6.059264
325,XIE20000506.0020,168,6.059264
325,APW19990109.0076,169,6.0162287
325,APW19980612.0008,170,6.015953
325,XIE20000403.0008,171,6.0092864
325,APW20000428.0083,172,5.999138
325,APW20000428.0089,173,5.999138
325,APW20000422.0078,174,5.999138
325,APW20000411.0222,175,5.999138
325,XIE19991105.0293,176,5.999138
325,APW19981005.0247,177,5.9665
325,XIE19980527.0025,178,5.9665
325,XIE20000424.0155,179,5.9665
325,XIE20000727.0346,180,5.9665
325,APW20000719.0076,181,5.9445553
325,XIE19991228.0083,182,5.9445553
325,XIE19991113.0159,183,5.9445553
325,XIE19990809.0211,184,5.942271
325,XIE19991110.0134,185,5.914501
325,XIE20000426.0210,186,5.90775
325,XIE20000319.0069,187,5.90775
325,XIE19991129.0178,188,5.90211
325,XIE19991110.0135,189,5.90211
325,XIE19991101.0060,190,5.90211
325,XIE19961122.0059,191,5.865601
325,XIE19991027.0057,192,5.865601
325,XIE20000417.0159,193,5.865601
325,XIE19990804.0109,194,5.865601
325,XIE20000328.0207,195,5.865601
325,XIE19990818.0119,196,5.865601
325,XIE20000728.0111,197,5.865601
325,XIE20000510.0173,198,5.865601
325,NYT19981114.0126,199,5.859829
325,NYT19990111.0174,200,5.859829
325,NYT19990111.0188,201,5.859829
325,NYT19990218.0182,202,5.859829
325,NYT19990218.0192,203,5.859829
325,NYT20000301.0150,204,5.859829
325,NYT20000328.0085,205,5.859829
325,NYT20000330.0123,206,5.859829
325,NYT19991101.0143,207,5.859829
325,NYT19991102.0123,208,5.859829
325,NYT20000118.0114,209,5.859829
325,XIE20000328.0014,210,5.817706
325,APW19990326.0041,211,5.8172865
325,NYT19990907.0194,212,5.8172865
325,NYT19990907.0195,213,5.8172865
325,NYT19990810.0056,214,5.8172865
325,NYT19980904.0105,215,5.8172865
325,NYT19990526.0439,216,5.8172865
325,NYT19990622.0497,217,5.8172865
325,NYT19990314.0168,218,5.8172865
325,NYT19990716.0095,219,5.8172865
325,NYT19990718.0203,220,5.8172865
325,NYT19990713.0182,221,5.8172865
325,NYT19990327.0158,222,5.8172865
325,APW20000809.0044,223,5.8172865
325,NYT19990115.0052,224,5.8172865
325,NYT19990414.0459,225,5.8172865
325,NYT19990422.0450,226,5.8172865
325,NYT20000228.0424,227,5.8172865
325,NYT20000210.0089,228,5.8172865
325,NYT20000210.0096,229,5.8172865
325,NYT20000210.0126,230,5.8172865
325,NYT20000502.0049,231,5.8172865
325,NYT20000502.0050,232,5.8172865
325,NYT20000326.0032,233,5.8172865
325,NYT20000724.0124,234,5.8172865
325,NYT20000724.0284,235,5.8172865
325,NYT19991104.0233,236,5.8172865
325,NYT19991025.0136,237,5.8172865
325,NYT20000821.0230,238,5.8172865
325,NYT19990929.0136,239,5.8172865
325,NYT20000902.0178,240,5.8172865
325,NYT20000914.0325,241,5.8172865
325,NYT20000914.0356,242,5.8172865
325,NYT20000919.0051,243,5.8172865
325,NYT20000919.0055,244,5.8172865
325,NYT20000919.0089,245,5.8172865
325,NYT20000919.0120,246,5.8172865
325,NYT20000919.0122,247,5.8172865
325,XIE20000707.0164,248,5.8114986
325,XIE19960328.0068,249,5.8110185
325,XIE19990825.0156,250,5.8110185
325,NYT19990730.0092,251,5.810875
325,XIE19980406.0079,252,5.8081703
325,APW19990104.0159,253,5.7806854
325,NYT20000326.0109,254,5.7761707
325,APW19990103.0007,255,5.772232
325,XIE20000509.0273,256,5.771579
325,NYT19981121.0206,257,5.7640586
325,APW20000405.0113,258,5.7640586
325,XIE19991119.0239,259,5.7350397
325,XIE19991030.0149,260,5.7084475
325,XIE19991226.0029,261,5.7084475
325,APW20000221.0160,262,5.706593
325,XIE19991018.0210,263,5.700386
325,XIE20000313.0054,264,5.669573
325,XIE19991105.0119,265,5.653865
325,NYT20000326.0114,266,5.6190166
325,APW19991030.0109,267,5.600931
325,APW19991030.0179,268,5.600931
325,APW19990104.0016,269,5.600931
325,NYT20000325.0098,270,5.5869684
325,XIE20000429.0082,271,5.5758567
325,APW19980917.0818,272,5.573056
325,APW19981023.0256,273,5.573056
325,XIE19991206.0082,274,5.573056
325,XIE20000417.0161,275,5.573056
325,XIE19990806.0231,276,5.573056
325,XIE20000510.0172,277,5.573056
325,XIE20000222.0161,278,5.573056
325,XIE20000329.0009,279,5.5729485
325,XIE19981025.0007,280,5.566849
325,XIE19991112.0159,281,5.566849
325,XIE20000330.0187,282,5.566849
325,XIE20000413.0248,283,5.566849
325,XIE19970104.0088,284,5.566393
325,APW19981117.1143,285,5.536036
325,NYT19991008.0249,286,5.536036
325,NYT20000329.0107,287,5.536036
325,NYT20000329.0142,288,5.536036
325,XIE19991119.0003,289,5.536036
325,XIE19991027.0058,290,5.536036
325,XIE19990809.0201,291,5.536036
325,APW20000401.0103,292,5.529211
325,NYT20000919.0134,293,5.529211
325,NYT20000408.0057,294,5.5222654
325,NYT20000408.0058,295,5.5222654
325,NYT20000410.0031,296,5.5222654
325,NYT20000410.0032,297,5.5222654
325,XIE20000330.0028,298,5.5121393
325,XIE19970328.0188,299,5.504574
325,XIE19991111.0288,300,5.504574
325,XIE20000412.0054,301,5.504574
325,XIE20000725.0230,302,5.504574
325,XIE20000827.0015,303,5.504574
325,XIE20000827.0344,304,5.504574
325,XIE19991114.0006,305,5.4787827
325,NYT20000727.0110,306,5.4687996
325,NYT20000327.0369,307,5.4673944
325,XIE19980311.0180,308,5.4567122
325,NYT20000830.0087,309,5.454852
325,APW19981023.0747,310,5.4544754
325,XIE19991208.0204,311,5.4323263
325,XIE19990809.0060,312,5.4323263
325,NYT19991119.0378,313,5.421707
325,XIE19991226.0030,314,5.415902
325,XIE19991226.0031,315,5.415902
325,XIE19991028.0228,316,5.4119897
325,NYT19981010.0042,317,5.403847
325,APW19981022.1473,318,5.387295
325,APW19981023.0003,319,5.387295
325,XIE19991110.0127,320,5.387295
325,XIE19991030.0054,321,5.381191
325,XIE20000414.0001,322,5.381191
325,XIE20000428.0070,323,5.3788824
325,XIE20000721.0309,324,5.3788824
