QueryNum DocId Rank TitleLen BodyLen 
314 NYT20000125.0165 671 6 537
314 NYT19981028.0249 672 10 1010
314 XIE20000806.0137 673 7 371
314 NYT19990410.0025 674 11 832
314 NYT19990410.0041 675 10 832
314 APW20000728.0151 676 5 195
314 XIE19980310.0250 677 6 156
314 XIE19990603.0327 678 7 172
314 NYT19980623.0250 679 9 2399
314 NYT19991208.0058 680 0 1006
314 NYT19991207.0223 681 0 1389
314 NYT20000724.0236 682 9 1216
314 APW19990213.0047 683 6 640
314 APW20000408.0009 684 5 668
314 NYT19990526.0023 685 3 709
314 APW20000916.0012 686 4 684
314 NYT19990828.0059 687 6 755
314 NYT19980821.0065 688 3 789
314 NYT20000728.0054 689 4 755
314 NYT19980819.0287 690 0 2610
314 APW19990501.0061 691 5 641
314 APW19990501.0131 692 5 599
314 APW19990807.0095 693 4 741
314 APW20000219.0081 694 6 641
314 NYT19990513.0036 695 6 822
314 NYT20000630.0004 696 6 770
314 APW19991029.0103 697 5 170
314 APW20000912.0174 698 5 164
314 XIE19991227.0098 699 5 152
314 APW19990129.0133 700 6 263
314 XIE19971216.0232 701 9 187
314 XIE19971007.0148 702 7 237
314 XIE19960930.0046 703 7 137
314 XIE19960818.0141 704 6 125
314 NYT19990306.0184 705 13 654
314 NYT19981110.0347 706 8 1222
314 NYT19990719.0003 707 6 885
314 NYT20000530.0015 708 8 857
314 APW19990113.0154 709 5 778
314 NYT20000104.0090 710 4 666
314 NYT20000801.0149 711 0 581
314 XIE19960531.0057 712 7 157
314 XIE19980528.0321 713 9 188
314 XIE20000419.0035 714 5 144
314 NYT19990625.0034 715 19 1007
314 XIE19961205.0247 716 6 248
314 XIE19980717.0177 717 7 195
314 XIE19990904.0104 718 5 246
314 XIE19990904.0309 719 5 246
314 XIE19990916.0286 720 6 208
314 XIE20000620.0287 721 6 210
314 XIE19970923.0190 722 5 195
314 NYT20000612.0973 723 4 2220
314 XIE19981107.0169 724 7 223
314 XIE19981115.0068 725 7 293
314 XIE19990720.0264 726 7 267
314 XIE19981205.0063 727 6 278
314 NYT19990623.0033 728 10 998
314 XIE19961127.0101 729 8 242
314 XIE20000128.0053 730 7 218
314 XIE20000401.0077 731 9 193
314 NYT19980617.0031 732 6 775
314 NYT19980720.0010 733 9 791
314 NYT19990721.0052 734 9 748
314 NYT19980805.0036 735 9 776
314 NYT20000308.0023 736 8 884
314 NYT20000308.0024 737 8 884
314 NYT20000308.0036 738 8 884
314 NYT20000308.0043 739 8 884
314 NYT20000526.0023 740 7 823
314 NYT20000810.0027 741 12 854
314 APW19990805.0328 742 5 291
314 APW20000827.0012 743 5 403
314 XIE19990211.0055 744 5 320
314 XIE19990227.0167 745 6 276
314 NYT19980623.0235 746 7 836
314 NYT20000224.0075 747 7 856
314 NYT20000629.0053 748 6 930
314 NYT20000726.0033 749 6 805
314 NYT19980820.0184 750 5 2800
314 NYT19990928.0121 751 6 520
314 NYT19990829.0198 752 9 979
314 NYT20000406.0054 753 4 847
314 APW19991020.0236 754 5 328
314 APW19990927.0198 755 5 368
314 APW19990927.0199 756 5 368
314 APW19990927.0223 757 5 368
314 APW20000927.0023 758 4 326
314 APW20000830.0206 759 6 315
314 APW20000905.0076 760 5 322
314 APW20000725.0024 761 4 411
314 APW20000816.0054 762 4 400
314 APW20000708.0164 763 4 401
314 APW19991015.0216 764 6 402
314 APW19981112.1404 765 7 328
314 XIE19960926.0208 766 9 291
314 NYT20000830.0198 767 7 470
314 XIE19980528.0310 768 6 325
314 XIE20000609.0150 769 9 268
314 NYT19981123.0194 770 4 1815
314 NYT19981123.0195 771 4 1815
314 NYT19990526.0070 772 0 1509
314 NYT19981124.0110 773 4 1815
314 NYT19981124.0111 774 4 1815
314 NYT20000906.0147 775 11 1480
314 NYT20000908.0338 776 0 2259
314 NYT19990825.0072 777 0 403
314 XIE19971219.0317 778 6 326
314 XIE19991215.0202 779 8 341
314 APW19990402.0021 780 6 585
314 APW19990402.0022 781 6 585
314 APW19990402.0087 782 6 585
314 APW19990402.0088 783 6 585
314 APW19990402.0184 784 6 585
314 APW20000801.0061 785 5 438
314 APW19980630.0042 786 10 384
314 NYT19980622.0265 787 1 372
314 NYT19980813.0253 788 3 416
314 NYT19990825.0118 789 1 364
314 NYT19980626.0192 790 8 446
314 NYT20000621.0357 791 1 275
314 XIE19960213.0164 792 9 252
314 XIE19970120.0035 793 7 288
314 XIE19981224.0018 794 7 388
314 NYT19990224.0152 795 3 885
314 NYT19990227.0014 796 7 860
314 NYT19981009.0143 797 7 1014
314 NYT20000711.0138 798 0 778
314 NYT20000410.0359 799 11 1040
314 NYT20000410.0369 800 11 1040
314 APW19980819.0131 801 11 459
314 APW19980819.0313 802 11 457
314 NYT19980710.0348 803 9 610
314 NYT20000411.0161 804 9 506
314 NYT19990614.0014 805 8 810
314 NYT20000511.0031 806 9 954
314 NYT20000408.0036 807 9 885
314 NYT19990106.0142 808 0 1234
314 NYT19990707.0088 809 0 1120
314 NYT20000405.0167 810 0 1163
314 NYT19991221.0200 811 0 1481
314 NYT20000621.0363 812 0 1310
314 APW20000403.0125 813 5 526
314 APW20000403.0200 814 5 524
314 APW20000812.0022 815 4 435
314 APW20000707.0019 816 4 514
314 APW20000909.0173 817 4 512
314 NYT19990218.0437 818 7 537
314 XIE19961024.0292 819 6 506
314 NYT19990729.0034 820 8 1315
314 NYT19981217.0148 821 9 742
314 NYT19980623.0064 822 5 791
314 NYT19980623.0066 823 5 791
314 NYT19980817.0013 824 6 707
314 APW20000809.0208 825 5 651
314 NYT19990921.0051 826 7 769
314 NYT19990902.0028 827 7 674
314 NYT19990622.0037 828 6 744
314 NYT19980725.0022 829 4 744
314 NYT20000829.0031 830 5 844
314 XIE19960507.0122 831 7 153
314 XIE20000331.0077 832 8 97
314 NYT19990526.0119 833 5 2372
314 NYT20000517.0328 834 0 2020
314 XIE19980115.0245 835 7 163
314 XIE20000331.0075 836 8 138
314 XIE20000401.0008 837 8 301
314 XIE19980420.0117 838 6 172
314 XIE19961123.0096 839 6 175
314 XIE19961123.0098 840 6 175
314 XIE19980720.0148 841 5 135
314 XIE19990907.0206 842 6 171
314 NYT19990224.0175 843 7 557
314 NYT19990224.0179 844 7 557
314 NYT19980606.0041 845 6 751
314 NYT19980618.0037 846 8 625
314 NYT19980727.0010 847 8 920
314 NYT19990624.0025 848 7 717
314 NYT19990712.0011 849 8 854
314 NYT20000406.0052 850 7 849
314 NYT19990802.0036 851 8 808
314 NYT19990608.0250 852 9 595
314 NYT20000513.0047 853 10 840
314 APW19990925.0203 854 4 780
314 NYT19990426.0013 855 3 802
314 NYT19980622.0011 856 5 765
314 APW20000818.0223 857 4 574
314 NYT19990904.0032 858 4 747
314 NYT19990529.0035 859 6 750
314 NYT20000720.0391 860 5 712
314 XIE19971030.0258 861 7 184
314 XIE19960926.0210 862 9 219
314 XIE19980528.0314 863 6 245
314 XIE19980607.0042 864 8 261
314 XIE20000401.0078 865 9 165
314 XIE20000504.0136 866 7 268
314 XIE19970403.0169 867 8 117
314 XIE19980604.0241 868 6 129
314 XIE19990518.0240 869 7 118
314 XIE19990301.0177 870 5 283
314 APW19981115.0114 871 10 444
314 NYT19980818.0219 872 8 663
314 NYT19990907.0160 873 3 617
314 NYT20000620.0188 874 2 683
314 NYT19990723.0178 875 12 818
314 XIE19980626.0194 876 7 144
314 XIE19990719.0212 877 10 157
314 NYT19981112.0011 878 8 870
314 NYT19990610.0038 879 8 878
314 NYT19990411.0195 880 5 901
314 NYT19990412.0012 881 5 901
314 NYT20000628.0029 882 6 850
314 APW20000415.0054 883 7 348
314 NYT20000203.0034 884 6 380
314 NYT19991216.0017 885 7 327
314 XIE19961028.0077 886 6 317
314 NYT19990805.0058 887 10 762
314 APW19990901.0038 888 6 182
314 XIE19961022.0175 889 5 159
314 NYT19990111.0161 890 4 1703
314 NYT20000307.0240 891 8 241
314 XIE19970303.0227 892 6 223
314 XIE19990206.0219 893 6 247
314 XIE19991110.0331 894 6 191
314 NYT19991208.0086 895 1 1917
314 NYT19990202.0009 896 9 813
314 NYT19980928.0015 897 6 794
314 NYT19990407.0061 898 9 852
314 NYT19990628.0043 899 7 897
314 NYT19991104.0037 900 8 1186
314 NYT20000427.0054 901 11 950
314 XIE19991012.0210 902 8 201
314 APW19990528.0039 903 5 507
314 APW19990503.0025 904 4 467
314 APW19990811.0363 905 6 503
314 APW19980717.1252 906 3 561
314 NYT19990303.0345 907 8 407
314 NYT19990428.0436 908 0 480
314 APW20000523.0034 909 5 493
314 APW20000523.0046 910 5 489
314 NYT19990312.0032 911 7 501
314 NYT20000314.0243 912 1 518
314 NYT20000314.0121 913 1 436
314 NYT19980812.0241 914 0 487
314 NYT20000713.0085 915 5 452
314 NYT19990617.0127 916 5 507
314 NYT20000919.0034 917 0 504
314 NYT20000509.0094 918 0 479
314 XIE20000218.0011 919 7 332
314 XIE19980528.0237 920 8 451
314 XIE19980528.0248 921 8 453
314 APW19990120.0146 922 6 240
314 APW19990622.0110 923 5 207
314 APW19990411.0017 924 5 207
314 APW19990411.0102 925 5 232
314 APW19980812.0014 926 5 260
314 APW20000828.0163 927 7 228
314 APW20000803.0066 928 6 196
314 XIE19980606.0071 929 4 181
314 XIE19980619.0252 930 4 176
314 APW19981015.0401 931 9 420
314 APW20000826.0016 932 5 442
314 NYT19980921.0020 933 6 521
314 NYT19990422.0005 934 8 584
314 APW19980801.0802 935 7 676
314 NYT19981208.0138 936 8 740
314 NYT19990217.0179 937 0 1290
314 NYT19991228.0192 938 0 1163
314 NYT20000125.0080 939 6 1209
314 NYT20000426.0314 940 0 2849
314 NYT19990429.0213 941 5 2113
314 NYT19981007.0196 942 6 1829
314 NYT19990915.0093 943 0 1549
314 NYT19991109.0233 944 3 1888
314 NYT19980803.0125 945 5 1816
314 NYT20000724.0371 946 7 1869
314 NYT19990216.0192 947 8 829
314 NYT19981008.0179 948 8 817
314 NYT20000419.0132 949 18 863
314 NYT19990218.0211 950 5 352
314 NYT19991111.0128 951 5 378
314 XIE19960430.0020 952 6 333
314 XIE19991014.0266 953 8 340
314 XIE19991015.0114 954 8 340
314 XIE19991015.0157 955 8 340
314 NYT19980802.0045 956 8 725
314 NYT19980701.0487 957 11 524
314 NYT19980701.0557 958 11 524
314 NYT20000704.0032 959 10 940
314 NYT19990902.0180 960 2 146
314 NYT19990428.0039 961 8 705
314 NYT19980616.0452 962 7 702
314 NYT19980902.0589 963 8 739
314 NYT19980610.0037 964 7 768
314 NYT19990623.0012 965 8 823
314 NYT19990724.0034 966 9 775
314 NYT19990612.0046 967 6 711
314 NYT19990824.0074 968 9 884
314 NYT19980831.0451 969 5 747
314 NYT19990914.0014 970 8 831
314 NYT20000612.1328 971 10 803
314 NYT20000526.0313 972 6 719
314 APW19990401.0006 973 7 425
314 APW19990405.0117 974 4 505
314 APW19990922.0084 975 5 435
314 APW19991023.0110 976 5 480
314 APW20000425.0015 977 4 276
314 APW20000426.0034 978 4 382
314 APW20000722.0134 979 4 390
314 APW20000611.0103 980 4 403
314 APW20000706.0022 981 4 402
314 APW20000502.0261 982 4 276
314 NYT19990831.0190 983 9 1757
314 XIE19961225.0160 984 9 165
314 XIE19980929.0261 985 7 166
314 XIE19980701.0159 986 6 169
314 XIE19991222.0145 987 7 180
314 XIE20000614.0237 988 8 149
314 XIE20000730.0067 989 10 172
314 NYT20000815.0064 990 14 750
314 APW19990507.0273 991 6 655
314 APW19990507.0277 992 6 655
314 APW20000520.0028 993 5 590
314 APW20000527.0127 994 5 762
314 NYT19990614.0011 995 7 708
314 NYT19990318.0023 996 7 671
314 NYT19990419.0116 997 7 838
314 NYT19990811.0032 998 6 746
314 NYT20000620.0044 999 6 729
314 NYT19990925.0050 1000 6 741
322 NYT19990119.0023 1 9 1355
322 NYT19990526.0334 2 8 839
322 NYT20000202.0266 3 5 1705
322 NYT19980627.0256 4 1 631
322 APW19980711.0744 5 1 816
322 APW19980614.0599 6 0 846
322 APW19980801.0759 7 1 894
322 NYT19991124.0034 8 1 745
322 NYT19990406.0412 9 5 1614
322 NYT19991123.0013 10 1 1495
322 XIE19991108.0203 11 7 206
322 APW19981227.0199 12 1 831
322 APW19980927.0691 13 1 806
322 NYT19990510.0338 14 7 1159
322 NYT19990703.0062 15 8 1141
322 NYT19990703.0063 16 8 1141
322 NYT19990705.0064 17 8 1141
322 NYT19990705.0065 18 8 1141
322 NYT20000103.0173 19 6 1733
322 NYT19990505.0027 20 0 326
322 NYT20000706.0304 21 0 2856
322 NYT19981111.0548 22 1 1628
322 NYT20000328.0064 23 1 852
322 NYT20000914.0097 24 1 1403
322 APW19981107.0787 25 1 1036
322 NYT19990301.0484 26 1 1635
322 NYT19990320.0152 27 0 2132
322 NYT20000306.0009 28 1 1846
322 NYT20000913.0067 29 1 1158
322 NYT19990104.0166 30 7 1315
322 NYT20000705.0171 31 0 3780
322 NYT19990601.0005 32 8 777
322 NYT19990320.0066 33 1 1324
322 APW19980718.0721 34 1 854
322 NYT20000313.0034 35 1 772
322 NYT19981116.0020 36 1 1799
322 NYT19981116.0110 37 1 1799
322 NYT19980625.0590 38 6 352
322 NYT19990626.0179 39 0 1488
322 NYT20000621.0066 40 1 1013
322 NYT19990630.0353 41 1 1855
322 NYT19990630.0355 42 1 1855
322 NYT19990630.0356 43 1 1855
322 NYT19990630.0357 44 1 1855
322 APW19980628.0184 45 0 856
322 NYT20000304.0027 46 1 1339
322 APW19981120.1361 47 7 861
322 NYT19990519.0374 48 8 1158
322 NYT20000515.0023 49 1 1720
322 APW19980612.1040 50 8 1992
322 NYT20000809.0305 51 0 2613
322 NYT19980601.0275 52 4 1092
322 NYT19980910.0256 53 0 648
322 NYT20000706.0244 54 0 2398
322 APW19980705.0043 55 1 820
322 APW19980705.0169 56 1 757
322 NYT19990703.0231 57 1 735
322 NYT19980911.0032 58 1 649
322 NYT19990807.0016 59 1 903
322 NYT19980802.0064 60 1 309
322 NYT19990413.0115 61 6 922
322 NYT19981128.0250 62 1 531
322 NYT19980726.0007 63 1 459
322 NYT19990922.0222 64 0 2545
322 NYT19990922.0228 65 0 2545
322 XIE19980731.0079 66 10 765
322 APW19981115.0196 67 1 893
322 NYT19990626.0109 68 0 1672
322 NYT20000927.0039 69 1 1794
322 APW19990826.0001 70 6 361
322 NYT20000204.0024 71 1 1356
322 APW19981227.0587 72 1 912
322 APW19980704.0670 73 1 831
322 NYT19981201.0319 74 8 1185
322 NYT19981201.0333 75 8 1185
322 NYT19980903.0228 76 14 1440
322 NYT19981130.0077 77 9 1592
322 NYT19981130.0097 78 9 1592
322 NYT19981130.0103 79 9 1592
322 NYT20000810.0250 80 0 2966
322 NYT20000811.0238 81 0 3190
322 XIE19970909.0126 82 6 210
322 NYT19990210.0019 83 1 1181
322 NYT19990417.0269 84 1 660
322 NYT20000426.0077 85 1 1536
322 APW19980614.0052 86 0 739
322 NYT19990701.0153 87 9 1058
322 NYT19990701.0178 88 9 1058
322 NYT19991220.0129 89 1 841
322 NYT19991220.0142 90 1 841
322 NYT19991220.0175 91 1 841
322 NYT19991220.0202 92 1 841
322 APW19980906.0042 93 1 841
322 APW19980905.0876 94 1 886
322 NYT19991222.0078 95 0 1442
322 NYT19990512.0047 96 1 367
322 APW19980628.0566 97 0 838
322 APW19981206.0052 98 1 808
322 NYT19990119.0351 99 8 543
322 NYT19980803.0034 100 1 1257
322 NYT19980913.0055 101 0 1137
322 NYT19980913.0061 102 0 1142
322 XIE19980512.0227 103 6 231
322 NYT19991123.0017 104 1 1798
322 APW19980705.0529 105 1 750
322 NYT19991221.0087 106 1 1738
322 NYT20000807.0280 107 0 1564
322 NYT19981224.0017 108 1 1776
322 NYT19990111.0003 109 1 1832
322 NYT19981028.0003 110 1 1864
322 NYT19990406.0023 111 1 1557
322 NYT20000803.0233 112 21 901
322 NYT19980712.0071 113 9 998
322 APW19990301.0300 114 4 2141
322 NYT19990412.0007 115 1 1558
322 NYT20000819.0201 116 0 3946
322 NYT20000817.0301 117 0 2580
322 NYT20000818.0221 118 0 2745
322 NYT20000622.0010 119 1 2313
322 NYT20000825.0201 120 0 2733
322 NYT20000412.0103 121 1 1146
322 NYT19990525.0019 122 1 1649
322 XIE19960114.0157 123 6 200
322 XIE19991112.0207 124 6 298
322 NYT19990426.0505 125 1 1940
322 NYT19990727.0021 126 1 2127
322 NYT19990930.0018 127 1 1540
322 NYT19990930.0076 128 1 1540
322 NYT19981231.0041 129 1 630
322 NYT20000101.0030 130 1 619
322 NYT19991029.0027 131 1 1522
322 NYT19981005.0134 132 1 765
322 NYT19981005.0140 133 1 765
322 NYT19981005.0148 134 1 765
322 NYT19981005.0203 135 1 765
322 NYT20000302.0470 136 1 3333
322 NYT20000302.0472 137 1 3333
322 NYT20000302.0473 138 1 3333
322 NYT20000302.0474 139 1 3333
322 NYT19990105.0002 140 1 1432
322 APW19980611.0974 141 4 245
322 NYT19990713.0025 142 1 1750
322 XIE19971029.0182 143 5 156
322 NYT20000315.0047 144 1 546
322 NYT19991116.0111 145 12 933
322 NYT20000703.0245 146 0 1594
322 APW19981205.0834 147 1 883
322 NYT19981106.0002 148 1 1163
322 NYT19981217.0086 149 6 738
322 NYT20000529.0035 150 1 1569
322 APW19981203.1455 151 1 636
322 NYT19981210.0050 152 0 1769
322 NYT20000217.0130 153 6 654
322 NYT20000825.0121 154 0 2428
322 NYT20000808.0245 155 0 1956
322 NYT19990726.0008 156 9 2001
322 NYT19990726.0010 157 9 2001
322 NYT19990726.0046 158 9 2001
322 NYT19990726.0048 159 9 2001
322 NYT19990726.0494 160 9 2001
322 NYT19990726.0496 161 9 2001
322 NYT19990727.0035 162 9 2001
322 NYT19980809.0011 163 1 647
322 NYT20000221.0001 164 1 2113
322 NYT20000620.0076 165 1 1274
322 NYT19990105.0038 166 6 1104
322 XIE19970825.0239 167 5 115
322 NYT19980824.0324 168 4 996
322 NYT19990319.0085 169 1 917
322 NYT19980611.0164 170 3 790
322 NYT19990309.0032 171 1 2100
322 APW19981206.0190 172 1 974
322 APW19981206.0638 173 1 1002
322 NYT20000717.0386 174 0 2502
322 XIE19991015.0511 175 8 189
322 NYT19990728.0583 176 1 1984
322 NYT19980726.0193 177 5 319
322 NYT20000209.0029 178 1 1326
322 NYT19990818.0038 179 1 161
322 NYT20000914.0154 180 1 1268
322 APW19981128.0786 181 1 882
322 APW19980706.0303 182 1 747
322 NYT19981228.0151 183 1 2169
322 NYT19981228.0217 184 1 2169
322 NYT19981228.0323 185 1 2169
322 NYT19990519.0026 186 1 948
322 NYT20000517.0238 187 8 1234
322 NYT19990911.0027 188 1 1328
322 APW19990901.0005 189 7 292
322 NYT19990215.0386 190 1 1366
322 NYT19990121.0004 191 1 1589
322 NYT19990121.0017 192 1 1589
322 NYT19980911.0315 193 0 1556
322 NYT19980911.0170 194 0 1473
322 NYT19980911.0259 195 0 1556
322 NYT20000808.0224 196 0 829
322 NYT20000108.0024 197 1 696
322 NYT19990910.0010 198 1 1871
322 NYT19990509.0100 199 7 698
322 NYT19990316.0434 200 7 392
322 APW19980927.0060 201 1 818
322 APW19980927.0192 202 1 762
322 NYT19980805.0044 203 7 1063
322 NYT20000612.0669 204 0 2653
322 NYT19990818.0002 205 1 1473
322 NYT19980925.0313 206 6 1250
322 XIE19980731.0067 207 8 1082
322 APW19981129.0159 208 1 732
322 NYT19981130.0401 209 6 961
322 NYT19981130.0413 210 6 961
322 APW19980717.0580 211 5 281
322 NYT20000624.0023 212 1 1038
322 NYT20000222.0019 213 1 1820
322 NYT19990706.0027 214 1 1772
322 NYT19990220.0360 215 1 1271
322 NYT20000304.0030 216 1 1390
322 XIE20000410.0345 217 9 180
322 APW19990302.0132 218 4 1752
322 NYT19990608.0123 219 0 856
322 NYT20000831.0114 220 1 982
322 NYT20000812.0187 221 0 3131
322 NYT19990816.0300 222 0 1513
322 XIE19980517.0192 223 7 220
322 NYT19991123.0020 224 1 649
322 NYT19990617.0037 225 0 196
322 XIE20000722.0052 226 6 151
322 NYT20000629.0465 227 8 877
322 NYT20000621.0117 228 8 1721
322 XIE20000420.0052 229 5 72
322 NYT20000522.0345 230 6 747
322 NYT20000204.0026 231 1 1357
322 NYT19980802.0169 232 1 922
322 NYT19980802.0170 233 1 922
322 NYT19980802.0171 234 1 922
322 NYT19980802.0172 235 1 922
322 NYT19981203.0067 236 4 8451
322 NYT19991102.0009 237 1 2303
322 XIE19960816.0130 238 6 120
322 NYT19990706.0312 239 1 1947
322 NYT19990706.0313 240 1 1947
322 NYT19990706.0315 241 1 1947
322 NYT19990706.0316 242 1 1947
322 NYT19990706.0318 243 1 1947
322 NYT20000707.0149 244 10 977
322 NYT19990610.0107 245 0 1619
322 NYT19991116.0177 246 8 1633
322 NYT19980717.0078 247 8 999
322 NYT19980906.0006 248 1 924
322 NYT19991002.0155 249 0 1475
322 NYT19990608.0236 250 0 998
322 NYT19990609.0241 251 0 998
322 NYT19991002.0097 252 0 1515
322 NYT19991221.0017 253 1 1792
322 NYT20000707.0045 254 1 1693
322 XIE19961106.0292 255 9 299
322 XIE19980125.0006 256 5 215
322 XIE19970501.0113 257 5 105
322 XIE19960816.0084 258 6 130
322 XIE19990525.0246 259 7 642
322 XIE19991028.0240 260 5 369
322 NYT19981228.0027 261 1 845
322 NYT19990311.0118 262 8 591
322 APW19981130.0940 263 1 873
322 NYT20000731.0295 264 6 1856
322 NYT19990213.0147 265 8 3120
322 NYT19981204.0280 266 8 972
322 APW19981101.0201 267 1 941
322 APW19980829.0768 268 1 849
322 NYT19990711.0198 269 1 1778
322 NYT20000412.0030 270 1 2231
322 APW19980730.1295 271 7 550
322 NYT20000812.0115 272 0 3024
322 XIE19980325.0242 273 7 316
322 NYT19990106.0017 274 1 1533
322 NYT19990629.0117 275 5 1099
322 NYT20000819.0144 276 0 3841
322 APW19980614.0189 277 0 913
322 APW19980614.0211 278 1 967
322 NYT19990104.0151 279 1 1343
322 APW19990528.0127 280 7 774
322 NYT20000317.0252 281 9 817
322 NYT19990127.0154 282 0 1043
322 NYT19980617.0495 283 5 391
322 XIE19991101.0054 284 4 115
322 APW19980706.0216 285 1 759
322 NYT19981203.0064 286 5 3338
322 XIE19980509.0012 287 6 205
322 NYT19990321.0005 288 1 626
322 NYT19991218.0307 289 1 602
322 NYT20000815.0248 290 0 1064
322 NYT20000816.0383 291 0 1495
322 NYT19990513.0044 292 1 1479
322 NYT19980708.0420 293 9 616
322 XIE19960207.0195 294 9 471
322 NYT19990805.0047 295 1 403
322 XIE19991029.0253 296 9 253
322 APW20000923.0143 297 6 365
322 APW19980906.0193 298 1 917
322 NYT19980803.0035 299 1 652
322 XIE20000426.0338 300 5 115
322 NYT19990516.0235 301 1 1847
322 NYT20000507.0007 302 1 3178
322 XIE19991209.0153 303 8 394
322 XIE19970321.0136 304 5 279
322 NYT19980805.0213 305 1 1063
322 NYT20000318.0283 306 1 1107
322 XIE19970521.0152 307 9 223
322 APW19990527.0054 308 5 351
322 NYT19981011.0225 309 4 1295
322 XIE20000415.0005 310 9 277
322 APW19981030.0741 311 10 646
322 NYT19981229.0022 312 1 1785
322 NYT20000722.0122 313 0 3603
322 NYT20000722.0186 314 0 3486
322 NYT20000720.0337 315 0 4019
322 NYT19990115.0011 316 1 1651
322 NYT19990909.0277 317 7 1438
322 NYT19990928.0047 318 1 1293
322 NYT20000829.0219 319 0 1924
322 XIE19991123.0134 320 6 364
322 NYT20000125.0029 321 1 1563
322 NYT19981010.0141 322 9 352
322 NYT19990430.0172 323 6 971
322 NYT19981121.0099 324 7 1108
322 XIE20000802.0022 325 5 176
322 NYT19990605.0272 326 1 829
322 NYT19990810.0196 327 1 1117
322 NYT19990811.0260 328 1 1130
322 NYT19991105.0074 329 1 1244
322 NYT19980613.0044 330 9 1673
322 NYT19980613.0046 331 9 1673
322 NYT19990616.0476 332 5 899
322 APW19990515.0069 333 4 846
322 NYT19990308.0025 334 1 1567
322 NYT19990617.0020 335 1 1261
322 NYT19980910.0171 336 4 960
322 NYT20000629.0274 337 0 2098
322 XIE19960530.0257 338 5 182
322 XIE19960531.0210 339 5 182
322 NYT19990413.0318 340 7 733
322 NYT20000712.0457 341 1 1756
322 NYT20000803.0012 342 1 2085
322 NYT20000509.0025 343 1 1748
322 NYT19991231.0077 344 4 577
322 NYT19990610.0217 345 0 1859
322 NYT19981004.0039 346 3 828
322 NYT19981223.0168 347 1 1032
322 NYT20000328.0350 348 1 3099
322 NYT20000328.0352 349 1 3099
322 NYT20000328.0353 350 1 3099
322 NYT20000328.0354 351 1 3099
322 NYT20000328.0355 352 1 3099
322 NYT19981224.0006 353 1 1922
322 APW19981122.0608 354 1 913
322 NYT19990819.0014 355 1 1352
322 NYT20000622.0388 356 1 2556
322 NYT20000622.0389 357 1 2556
322 NYT20000622.0390 358 1 2555
322 NYT19981223.0382 359 5 1030
322 APW19990610.0095 360 4 486
322 APW19980611.0774 361 8 233
322 NYT19990802.0079 362 7 1254
322 NYT19981208.0321 363 7 2897
322 XIE19990510.0155 364 8 325
322 NYT19980627.0253 365 1 1028
322 NYT19990616.0498 366 11 949
322 NYT19990617.0200 367 11 949
322 NYT20000706.0077 368 1 985
322 NYT20000727.0072 369 1 965
322 APW19990701.0047 370 6 836
322 APW19981226.0176 371 1 611
322 NYT19991105.0113 372 1 707
322 NYT19991105.0119 373 1 707
322 NYT19991105.0155 374 1 707
322 NYT19991105.0165 375 1 707
322 NYT19981211.0401 376 1 1444
322 NYT19981208.0260 377 1 1427
322 NYT19990721.0246 378 9 1274
322 NYT19990427.0037 379 1 1805
322 NYT19990528.0022 380 1 1376
322 NYT19981215.0094 381 9 652
322 NYT19980809.0009 382 1 801
322 NYT19981013.0149 383 10 581
322 NYT19980622.0130 384 1 934
322 NYT19980622.0138 385 1 934
322 NYT19980622.0169 386 1 934
322 NYT19990922.0336 387 1 928
322 NYT19990616.0300 388 11 1238
322 NYT19990510.0001 389 1 2042
322 NYT19990209.0032 390 1 1933
322 NYT19980825.0249 391 8 708
322 NYT20000409.0229 392 1 1443
322 NYT19990107.0010 393 1 1999
322 NYT19990209.0001 394 1 2166
322 NYT19981026.0465 395 1 2162
322 NYT20000718.0263 396 0 3381
322 NYT20000719.0322 397 0 3389
322 NYT19990401.0086 398 8 1167
322 XIE19991102.0111 399 6 93
322 APW19980630.0506 400 9 447
322 APW19980630.0527 401 9 447
322 NYT20000728.0052 402 1 1226
322 NYT19990506.0237 403 9 1049
322 APW19991014.0179 404 6 267
322 XIE19970127.0067 405 6 255
322 NYT19991126.0020 406 1 1698
322 NYT19990215.0266 407 12 1759
322 NYT19991230.0270 408 1 2496
322 NYT20000727.0110 409 0 2848
322 NYT19990629.0152 410 4 814
322 NYT20000323.0197 411 6 1883
322 XIE19970407.0183 412 7 126
322 APW19981108.0650 413 8 411
322 NYT20000711.0007 414 10 870
322 APW20000115.0211 415 4 1702
322 NYT19991116.0070 416 0 1217
322 NYT19991116.0071 417 0 1217
322 NYT19991105.0092 418 0 1217
322 NYT19991105.0099 419 0 1217
322 NYT19991103.0137 420 0 1217
322 NYT19991103.0139 421 0 1217
322 NYT19991104.0115 422 0 1217
322 NYT19991104.0122 423 0 1217
322 NYT19980802.0071 424 1 461
322 NYT20000713.0215 425 1 1830
322 APW19990916.0227 426 5 404
322 NYT20000927.0022 427 1 849
322 XIE20000918.0039 428 7 319
322 NYT19981009.0038 429 1 1129
322 APW20000309.0153 430 10 688
322 APW20000310.0095 431 10 722
322 NYT20000725.0346 432 9 547
322 NYT19981208.0373 433 14 1373
322 NYT19990529.0033 434 1 1537
322 NYT20000306.0015 435 1 742
322 NYT19980722.0001 436 1 1387
322 NYT19990319.0003 437 1 1390
322 NYT19990924.0074 438 0 1399
